,SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
5138,1,0,0,0.986111111111111,0,2,0,2,2,1,2,0.8810945273631839,0.8774982690976229
5139,0,1,1,0.6944444444444444,1,1,1,1,2,0,3,0.06666666666666665,0.1433937225940457
5140,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.7064676616915423,0.008129471497807524
5141,0,0,0,0.06944444444444445,1,1,1,1,0,1,3,0.009950248756218888,0.007760212324024925
5142,0,0,0,0.9166666666666666,2,2,2,2,1,1,0,0.8587064676616915,0.7800888529886915
5143,0,1,1,0.6805555555555555,2,2,2,2,1,1,3,0.6860696517412935,0.499215324255712
5144,1,1,0,0.041666666666666664,0,2,0,0,0,1,2,0.12437810945273631,0.007390953150242325
5145,0,1,1,0.9166666666666666,1,1,1,1,1,1,1,0.07412935323383085,0.19567851373182554
5146,0,0,1,0.15277777777777776,0,0,0,0,0,0,2,0.6761194029850747,0.1009000692360951
5147,0,0,0,0.38888888888888884,0,0,0,2,0,1,1,0.11791044776119403,0.09139741518578354
5148,0,1,0,0.9027777777777777,2,2,2,0,2,1,2,0.8069651741293532,0.7302965612739442
5149,0,0,0,0.861111111111111,1,1,1,1,2,1,1,0.009452736318407956,0.12749249942303256
5150,0,1,0,0.027777777777777776,1,1,1,1,0,0,0,0.01840796019900498,0.002809831525501961
5151,0,0,0,0.027777777777777776,1,1,1,1,0,0,1,0.020895522388059695,0.001880913916455112
5152,0,1,1,0.7638888888888888,1,1,1,1,2,1,1,0.07363184079601987,0.15799676898222942
5153,1,1,0,0.5694444444444444,0,2,0,0,0,1,2,0.7592039800995024,0.4422628663743365
5154,0,1,1,0.2361111111111111,2,0,2,0,0,1,2,0.8552238805970148,0.19901915531963998
5155,0,0,0,0.41666666666666663,0,0,0,2,1,1,0,0.7577114427860697,0.30225017309023766
5156,0,0,0,0.2361111111111111,2,2,0,0,1,0,3,0.37661691542288556,0.10710246942072468
5157,0,1,1,0.2222222222222222,2,2,0,2,2,0,0,0.49751243781094523,0.12647703669513038
5158,0,0,0,1.0,1,1,1,1,2,0,0,0.06467661691542287,0.20295407339026078
5159,0,0,0,0.125,0,0,0,0,0,1,2,0.5771144278606964,0.07685783521809371
5160,0,0,0,0.013888888888888888,0,2,0,0,0,0,2,0.5582089552238805,0.006410108469882298
5161,0,0,1,0.3194444444444444,0,2,0,2,0,0,2,0.35721393034825866,0.14927879067620586
5162,0,0,1,0.1111111111111111,1,1,1,1,0,0,0,0.011940298507462671,0.016201246249711514
5163,0,1,1,0.2638888888888889,2,2,0,0,0,1,3,0.16616915422885575,0.06824371105469652
5164,0,0,0,0.09722222222222221,2,0,0,0,0,1,2,0.3522388059701492,0.04448996076621279
5165,1,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5114427860696518,0.005867759058389107
5166,0,0,0,0.8472222222222222,2,0,2,0,1,0,2,0.8532338308457711,0.7321313177936765
5167,0,1,0,0.7916666666666666,2,2,0,2,2,1,1,0.5184079601990049,0.4737883683360258
5168,0,0,0,0.125,0,0,0,0,0,1,2,0.6223880597014925,0.08011770136164321
5169,0,0,1,0.20833333333333331,2,0,2,0,1,0,3,0.46368159203980097,0.10754096468959151
5170,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.013930348258706454,9.808446803600233e-05
5171,0,1,0,0.16666666666666666,0,0,0,0,0,0,0,0.2751243781094527,0.0562139395338103
5172,0,0,0,0.75,1,1,1,1,2,0,3,0.01741293532338306,0.13049273021001617
5173,0,1,1,0.05555555555555555,0,0,0,0,0,0,2,0.2641791044776119,0.017407108239095314
5174,0,0,0,0.09722222222222221,0,0,0,0,0,1,3,0.617412935323383,0.058608354488806844
5175,0,1,0,0.2777777777777778,1,1,1,1,1,0,3,0.020895522388059695,0.04319755365797369
5176,0,0,1,0.3611111111111111,2,0,0,2,0,0,3,0.2741293532338308,0.13018693745672744
5177,1,1,0,0.5,0,0,0,0,0,1,2,0.6552238805970149,0.346503577198246
5178,0,1,0,0.736111111111111,0,2,2,2,1,1,0,0.9024875621890548,0.6576736672051696
5179,0,0,0,0.041666666666666664,0,0,0,2,0,1,2,0.508457711442786,0.019911147011308562
5180,0,0,0,0.9444444444444444,2,2,2,2,2,0,1,0.45870646766169143,0.5216708977613663
5181,0,1,1,1.0,2,2,2,2,2,1,1,0.7218905472636815,0.7360720055388876
5182,0,0,0,0.16666666666666666,1,1,1,1,1,0,1,0.06666666666666665,0.03018693745672744
5183,1,1,1,0.4722222222222222,0,2,0,0,0,1,3,0.6104477611940298,0.3115047311331641
5184,0,1,0,0.9444444444444444,2,2,0,0,2,1,0,0.6611940298507463,0.6568486037387492
5185,0,0,1,0.6944444444444444,2,0,2,2,1,1,1,0.5228855721393034,0.39918647588276024
5186,1,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.1810945273631841,0.0020366951303946463
5187,1,0,0,0.5694444444444444,0,2,2,0,0,1,2,0.8572139303482588,0.4748615278098315
5188,1,1,0,0.41666666666666663,0,0,0,2,0,1,2,0.8283582089552238,0.3345084237249019
5189,0,0,0,0.013888888888888888,0,2,0,0,0,0,2,0.35870646766169145,0.004096468959150703
5190,1,1,1,0.40277777777777773,0,0,2,0,0,1,2,0.8527363184079603,0.3399492268636049
5191,0,1,1,0.3194444444444444,2,2,2,2,2,1,1,0.7248756218905472,0.2515001153934918
5192,0,0,1,0.8333333333333333,1,1,1,1,2,0,3,0.01691542288557213,0.1351373182552504
5193,0,1,0,1.0,1,1,1,1,2,0,1,0.081592039800995,0.2187514424186476
5194,0,0,1,0.3055555555555555,0,2,2,0,0,1,2,0.7079601990049752,0.228790676205862
5195,0,0,0,1.0,2,2,2,2,2,1,0,0.5656716417910447,0.613610662358643
5196,1,0,0,0.9166666666666666,0,2,2,0,1,0,0,0.8940298507462686,0.8331179321486268
5197,0,1,0,1.0,0,2,2,2,2,1,2,0.9144278606965174,0.9208400646203555
5198,1,1,0,0.6527777777777778,2,0,0,0,0,0,2,0.617910447761194,0.43930879298407566
5199,0,0,0,0.7083333333333333,0,2,2,2,1,1,2,0.9278606965174129,0.655948534502654
5200,0,1,1,0.9722222222222222,0,2,2,0,1,1,2,0.8781094527363184,0.8513962612508654
5201,0,0,0,0.125,1,1,1,1,1,1,2,0.01641791044776117,0.01682437110546965
5202,0,1,1,0.8194444444444444,2,2,0,2,2,1,3,0.9238805970149252,0.7542580198476806
5203,0,0,1,0.041666666666666664,0,0,0,2,0,0,3,0.5218905472636816,0.023869143780290793
5204,1,1,0,0.5277777777777778,0,0,0,0,0,1,2,0.06567164179104479,0.10811793214862682
5205,0,0,0,0.5138888888888888,2,2,2,0,0,0,0,0.7258706467661692,0.38812600969305333
5206,0,0,0,0.5138888888888888,2,2,2,2,2,0,0,0.47114427860696506,0.26482806369720746
5207,1,1,0,0.3333333333333333,0,0,2,0,0,1,1,0.22288557213930343,0.10552734825755827
5208,0,1,1,0.19444444444444442,2,2,0,2,0,0,0,0.4099502487562189,0.08793561043157166
5209,0,1,0,1.0,2,2,0,2,2,1,1,0.9124378109452737,0.9039464574198015
5210,0,1,0,0.736111111111111,0,2,2,2,1,1,2,0.41990049751243785,0.36527232864066467
5211,0,1,0,0.1111111111111111,0,0,0,0,0,1,2,0.6631840796019901,0.08610085391183939
5212,0,1,1,1.0,2,2,2,0,2,0,1,0.2014925373134328,0.31666282021693976
5213,1,1,0,0.2361111111111111,0,0,0,0,0,1,2,0.7393034825870646,0.1841564735748904
5214,0,1,1,0.027777777777777776,0,2,0,0,0,1,0,0.5502487562189055,0.01460881606277406
5215,0,1,0,0.1111111111111111,1,1,1,1,0,0,0,0.018905472636815884,0.015860835448880683
5216,0,1,0,0.6666666666666666,0,2,2,0,1,0,3,0.16368159203980104,0.18297945995845835
5217,0,0,0,0.1388888888888889,1,1,1,1,0,1,3,0.062189054726368154,0.02900415416570505
5218,0,1,1,0.0,1,1,1,1,1,1,3,0.014427860696517386,0.02900415416570505
5219,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.023383084577114438,0.00020770828525271167
5220,0,0,0,0.40277777777777773,2,0,2,2,1,0,1,0.3955223880597015,0.19798061389337643
5221,1,1,1,0.9027777777777777,0,2,2,0,1,1,2,0.8875621890547264,0.8110662358642973
5222,0,0,0,0.1111111111111111,2,2,2,0,0,1,0,0.4701492537313433,0.06396838218324487
5223,0,1,0,0.8472222222222222,1,1,1,1,2,0,0,0.07164179104477608,0.17537502884837294
5224,1,0,0,0.625,0,0,2,0,1,1,0,0.8149253731343283,0.5124624971151627
5225,0,1,1,1.0,0,2,2,0,1,1,1,0.8577114427860696,0.8585506577429033
5226,0,1,1,0.16666666666666666,1,1,1,1,0,1,2,0.0288557213930348,0.03314678052157859
5227,0,0,0,0.09722222222222221,0,0,0,0,0,0,2,0.7756218905472637,0.07164781906300485
5228,0,0,0,0.125,0,0,0,0,0,1,3,0.2601990049751243,0.0380048465266559
5229,1,1,0,0.5972222222222222,0,0,2,2,1,1,2,0.8885572139303483,0.521013154858066
5230,0,1,1,0.8055555555555555,0,0,2,2,2,0,0,0.7572139303482587,0.6398396030463881
5231,1,1,0,0.2222222222222222,0,0,2,0,0,1,2,0.8009950248756219,0.18102354027232864
5232,0,1,1,0.027777777777777776,1,1,1,1,0,0,3,0.020398009950248763,0.002475190399261482
5233,0,1,0,0.1111111111111111,0,2,2,0,0,0,2,0.8248756218905472,0.09509577659819987
5234,0,1,0,0.5555555555555556,2,0,2,0,1,0,0,0.8706467661691543,0.48577775213477964
5235,0,0,0,0.125,2,0,0,0,0,1,2,0.6258706467661692,0.0883510270020771
5236,0,0,0,0.5694444444444444,0,2,0,2,1,1,2,0.7094527363184079,0.428219478421417
5237,0,0,0,0.3611111111111111,0,2,2,0,0,1,1,0.36318407960199006,0.1601777059773829
5238,0,1,0,0.4583333333333333,0,2,0,2,1,1,1,0.3532338308457711,0.21215093468728363
5239,0,1,1,0.9444444444444444,0,2,2,2,1,0,1,0.8706467661691543,0.8427994461112394
5240,1,1,0,0.9027777777777777,0,2,2,2,2,1,1,0.8716417910447761,0.7739095315024233
5241,0,0,0,0.7638888888888888,0,2,0,2,1,1,2,0.45721393034825875,0.41639741518578355
5242,0,0,0,0.2777777777777778,0,0,2,0,0,1,2,0.7009950248756219,0.20109046849757675
5243,0,0,0,0.2638888888888889,0,0,0,2,1,1,1,0.691044776119403,0.19699399953842606
5244,0,0,0,0.625,0,0,2,0,0,1,1,0.7069651741293532,0.4815774290330025
5245,0,1,1,0.9722222222222222,1,1,1,1,2,1,1,0.018905472636815884,0.16067389799215326
5246,0,0,0,0.027777777777777776,0,0,0,0,0,1,2,0.6119402985074627,0.016812831756288945
5247,0,0,0,0.375,0,0,0,0,0,1,3,0.7592039800995024,0.31223171013154855
5248,0,1,0,0.16666666666666666,1,1,1,1,2,1,2,0.01791044776119402,0.028357950611585508
5249,0,0,1,1.0,2,2,2,2,2,0,1,0.48706467661691544,0.5369143780290792
5250,0,0,0,0.16666666666666666,0,0,0,0,0,0,2,0.7592039800995024,0.13325063466420495
5251,1,0,0,0.06944444444444445,0,0,0,0,0,1,3,0.5054726368159204,0.03458342949457651
5252,1,1,0,0.986111111111111,2,2,2,0,0,1,2,0.8880597014925372,0.887924071082391
5253,1,0,0,0.4861111111111111,0,0,2,2,1,1,2,0.5447761194029851,0.28299676898222936
5254,0,1,1,0.9722222222222222,2,2,2,2,2,0,1,0.9601990049751244,0.9027809831525503
5255,0,0,0,0.4305555555555555,0,0,0,0,0,1,2,0.5751243781094527,0.25490422340180013
5256,0,1,1,0.7222222222222222,0,0,2,2,2,1,0,0.7761194029850746,0.5736729748442188
5257,1,0,0,0.5138888888888888,0,0,2,0,0,1,2,0.8243781094527362,0.42986960535425806
5258,0,0,0,0.9583333333333333,0,2,0,2,1,1,0,0.8601990049751244,0.831012000923148
5259,1,1,0,0.41666666666666663,0,0,0,0,0,0,3,0.5935323383084578,0.2691726286637433
5260,0,0,0,0.4583333333333333,2,0,0,0,0,1,2,0.7203980099502488,0.34281098546042
5261,1,1,0,0.75,0,2,2,2,2,1,2,0.9174129353233832,0.6991633971843988
5262,0,0,0,0.8194444444444444,2,0,0,2,1,0,0,0.5019900497512438,0.46759173782598656
5263,1,0,0,0.7638888888888888,2,2,0,0,0,1,2,0.2646766169154229,0.2838968382183245
5264,1,1,0,0.9583333333333333,0,0,2,0,1,1,1,0.11492537313432838,0.24411493191783987
5265,0,0,0,0.9166666666666666,0,2,0,0,1,1,0,0.7029850746268657,0.6902030925455804
5266,0,1,1,0.5138888888888888,2,0,2,2,1,1,3,0.4029850746268656,0.2520540041541657
5267,1,1,0,0.125,1,1,1,1,1,0,1,0.015920398009950265,0.018964920378490655
5268,0,1,1,0.9583333333333333,2,0,2,2,2,0,0,0.6830845771144279,0.7125894299561505
5269,0,0,0,0.1388888888888889,0,2,0,0,0,1,3,0.4119402985074626,0.07156127394414956
5270,0,0,1,0.5555555555555556,2,2,0,0,0,1,3,0.3681592039800995,0.24468036002769444
5271,0,0,1,0.18055555555555555,0,0,0,0,0,0,1,0.4791044776119403,0.09380913916455112
5272,0,0,0,0.08333333333333333,0,2,0,0,0,1,2,0.7149253731343282,0.057985229633048696
5273,0,1,1,0.9583333333333333,1,1,1,1,2,0,0,0.018905472636815884,0.1521693976459728
5274,1,1,0,0.9166666666666666,0,2,2,2,1,1,1,0.8940298507462686,0.8265808908377568
5275,0,0,0,0.15277777777777776,0,0,2,0,0,0,2,0.3532338308457711,0.06798984537272099
5276,0,1,1,0.6388888888888888,2,0,2,2,1,0,3,0.3845771144278607,0.29324948072928686
5277,0,0,0,0.08333333333333333,0,0,0,0,0,0,2,0.7069651741293532,0.0644818832217863
5278,0,1,1,0.7777777777777777,2,0,2,2,0,1,3,0.908955223880597,0.6847680590814678
5279,0,1,1,0.9722222222222222,1,1,1,1,2,0,1,0.06865671641791044,0.20440226171243944
5280,0,1,1,0.4583333333333333,0,0,2,2,1,1,2,0.6059701492537314,0.28993768751442417
5281,0,1,1,1.0,2,2,0,2,2,0,1,0.48258706467661694,0.5471382414031849
5282,0,1,0,0.041666666666666664,0,0,0,0,0,1,2,0.7656716417910447,0.03162358642972537
5283,0,0,1,0.2638888888888889,0,0,0,2,0,0,3,0.3039800995024875,0.107875605815832
5284,1,0,0,0.06944444444444445,0,0,0,0,0,0,2,0.27313432835820894,0.020678513731825526
5285,0,1,0,0.986111111111111,0,2,2,2,2,1,1,0.6213930348258706,0.6561562427879067
5286,0,1,0,0.1111111111111111,2,0,0,0,0,1,2,0.5597014925373134,0.0682090930071544
5287,0,0,0,0.013888888888888888,1,1,1,1,0,0,1,0.02288557213930348,0.00020193861066235838
5288,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.6109452736318408,0.007021693976459729
5289,0,0,0,0.8472222222222222,2,2,2,2,1,1,3,0.9636815920398009,0.8048522963304869
5290,0,1,1,0.986111111111111,2,2,0,2,2,0,0,0.41243781094527365,0.47355758135241166
5291,0,1,0,0.9444444444444444,0,2,2,0,1,0,1,0.6786069651741293,0.6628375259635356
5292,0,0,0,0.6388888888888888,0,0,2,2,1,0,1,0.15373134328358212,0.17528848372951766
5293,0,0,0,0.4583333333333333,2,0,0,0,1,0,0,0.6154228855721392,0.298234479575352
5294,0,1,1,0.736111111111111,2,2,2,2,2,1,0,0.8537313432835821,0.6401569351488575
5295,1,1,0,0.6944444444444444,2,2,2,0,0,0,0,0.9004975124378108,0.6246365105008077
5296,0,0,0,0.7916666666666666,2,0,2,2,1,1,1,0.227363184079602,0.2584179552273252
5297,0,1,1,0.75,1,1,1,1,2,1,0,0.020895522388059695,0.12388068312947151
5298,1,1,0,0.8333333333333333,0,2,2,0,0,1,2,0.8721393034825872,0.7364931917839834
5299,1,1,0,0.38888888888888884,0,0,0,2,0,1,1,0.8263681592039801,0.3223401800138472
5300,0,1,1,0.013888888888888888,0,0,0,0,0,1,3,0.6149253731343283,0.007067851373182552
5301,0,1,1,0.40277777777777773,0,0,2,0,0,1,2,0.7059701492537314,0.30920263097161316
5302,0,1,1,0.1388888888888889,0,2,0,2,0,1,2,0.4701492537313433,0.06901684744980384
5303,0,0,1,0.5972222222222222,2,2,2,0,0,1,2,0.2208955223880597,0.21856104315716593
5304,1,1,0,0.18055555555555555,0,0,0,0,0,0,0,0.5194029850746269,0.09581121624740366
5305,0,1,0,0.5972222222222222,2,0,2,2,2,1,2,0.6024875621890546,0.3971267020540042
5306,0,1,1,0.2638888888888889,0,0,0,0,0,1,2,0.6507462686567165,0.1669686129702285
5307,0,1,1,0.013888888888888888,0,0,0,0,0,1,2,0.7149253731343282,0.008227555965843524
5308,0,0,0,0.9583333333333333,2,0,2,2,2,1,1,0.6388059701492538,0.6388760673897992
5309,0,1,0,0.8472222222222222,1,1,1,1,2,0,1,0.019900497512437804,0.14539579967689822
5310,0,1,0,0.5972222222222222,2,2,0,2,0,0,0,0.4776119402985074,0.33331987075928915
5311,0,1,0,0.08333333333333333,1,1,1,1,0,0,0,0.01243781094527363,0.014712670205400416
5312,0,0,0,0.013888888888888888,0,0,0,2,0,0,3,0.32835820895522383,0.003744518809139164
5313,0,1,0,0.7777777777777777,0,0,0,0,0,0,3,0.7109452736318408,0.5693687975998154
5314,0,1,0,0.9722222222222222,2,2,2,2,2,0,0,0.46069651741293527,0.5176667435956611
5315,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.2721393034825871,0.003092545580429264
5316,0,1,1,0.6805555555555555,0,2,2,0,1,1,2,0.7502487562189055,0.5194264943457189
5317,0,0,0,0.08333333333333333,0,0,0,2,0,1,0,0.3124378109452736,0.028681052388645285
5318,0,1,1,0.4444444444444444,2,2,2,2,2,0,3,0.5507462686567164,0.265180013847219
5319,1,1,0,1.0,2,0,2,2,2,1,3,0.9104477611940299,0.9296734364181861
5320,0,0,1,0.5138888888888888,2,2,0,2,2,0,1,0.4298507462686567,0.2635068082160166
5321,0,1,0,0.9583333333333333,2,2,0,2,1,1,1,0.8771144278606965,0.8346526655896607
5322,0,1,0,0.3611111111111111,0,2,2,2,0,0,0,0.6333333333333334,0.23768174474959616
5323,0,1,1,0.8055555555555555,0,2,2,0,1,1,1,0.8651741293532339,0.7162012462497115
5324,0,0,0,0.3333333333333333,0,0,0,2,1,0,0,0.36169154228855727,0.14117816755135013
5325,0,1,1,0.06944444444444445,1,1,1,1,1,0,2,0.02288557213930348,0.009306485114239559
5326,0,1,1,0.20833333333333331,1,1,1,1,0,1,2,0.01741293532338306,0.031069697669051464
5327,0,1,1,0.41666666666666663,1,1,1,1,2,0,3,0.014427860696517386,0.0669801523194092
5328,0,1,0,0.7638888888888888,2,2,0,2,1,1,1,0.47562189054726367,0.39733441033925687
5329,0,1,0,0.3472222222222222,0,0,0,0,0,1,0,0.15671641791044777,0.09626125086545119
5330,1,1,0,0.1388888888888889,0,2,2,2,0,1,3,0.7388059701492538,0.10561966305100394
5331,0,1,1,0.611111111111111,2,2,2,2,2,1,1,0.3562189054726368,0.2719132240941611
5332,0,0,0,0.6527777777777778,2,2,0,2,1,1,3,0.4044776119402985,0.32243826448188323
5333,0,1,1,0.18055555555555555,0,0,0,0,0,0,2,0.6975124378109452,0.13893376413570274
5334,0,1,1,0.6805555555555555,0,2,2,2,2,1,0,0.8925373134328359,0.6086314331871683
5335,0,1,0,0.8888888888888888,2,0,0,2,1,1,3,0.782587064676617,0.7264654973459498
5336,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.008457711442786064,3.4618047542118394e-05
5337,0,0,0,0.2777777777777778,0,0,0,2,0,0,3,0.31592039800995025,0.11357604431110085
5338,0,1,0,0.5138888888888888,2,0,0,2,2,0,2,0.27014925373134324,0.18166397415185784
5339,0,1,1,0.41666666666666663,0,0,0,0,0,0,2,0.6686567164179105,0.2874624971151627
5340,0,0,0,0.5277777777777778,2,2,2,0,1,0,0,0.6552238805970149,0.36566466651280866
5341,1,0,0,0.013888888888888888,0,0,0,0,0,1,3,0.5592039800995025,0.006421647819063005
5342,0,0,0,0.5138888888888888,0,0,0,0,0,1,2,0.4626865671641791,0.2684514193399492
5343,0,1,0,0.7222222222222222,2,2,2,2,2,0,1,0.4776119402985074,0.3821024694207247
5344,0,0,1,0.986111111111111,2,2,2,2,2,1,1,0.5835820895522389,0.635114239556889
5345,0,0,0,0.3611111111111111,0,2,2,0,0,0,2,0.7119402985074627,0.2673090237710593
5346,0,0,0,0.9166666666666666,2,2,2,0,2,1,1,0.5606965174129352,0.5515347334410339
5347,0,1,0,1.0,2,2,2,2,2,1,1,0.9820895522388059,0.9895684283406415
5348,0,0,1,0.3472222222222222,2,0,0,0,1,1,1,0.22288557213930343,0.10982575582737134
5349,0,1,1,0.9583333333333333,2,2,2,2,2,1,0,0.9562189054726368,0.8824140318486038
5350,0,1,1,0.736111111111111,2,2,0,0,2,0,0,0.5119402985074627,0.42317678282944843
5351,0,0,0,0.16666666666666666,0,0,2,0,1,0,3,0.7686567164179104,0.12651165474267254
5352,0,0,0,0.3611111111111111,0,0,2,2,0,1,2,0.8,0.2905838910685437
5353,0,0,0,0.29166666666666663,0,0,2,0,0,0,3,0.43184079601990044,0.15864297253634896
5354,0,0,1,0.013888888888888888,0,0,0,0,0,1,2,0.707462686567164,0.00814101084698823
5355,0,0,0,0.6666666666666666,2,0,0,2,0,1,2,0.7676616915422886,0.5107892914839604
5356,0,1,0,0.3611111111111111,2,0,2,0,1,0,1,0.1706467661691542,0.11075467343641819
5357,0,1,0,0.8333333333333333,1,1,1,1,2,0,3,0.01691542288557213,0.1430129240710824
5358,0,0,0,0.25,1,1,1,1,0,0,3,0.009950248756218888,0.03606623586429726
5359,1,0,0,0.1388888888888889,0,0,0,2,0,1,2,0.11343283582089547,0.031456265866605125
5360,0,1,1,0.06944444444444445,2,0,2,0,0,1,2,0.6592039800995024,0.05019039926148166
5361,0,0,1,0.05555555555555555,1,1,1,1,1,1,3,0.021393034825870627,0.007610200784675745
5362,0,1,1,0.9027777777777777,1,1,1,1,2,0,1,0.06467661691542287,0.19574198015231942
5363,0,1,1,0.9722222222222222,1,1,1,1,2,0,3,0.07064676616915422,0.1957477498269098
5364,0,0,0,0.25,0,0,2,0,0,1,1,0.7208955223880598,0.18214285714285716
5365,0,0,1,0.861111111111111,1,1,1,1,2,0,0,0.01741293532338306,0.14208400646203553
5366,0,1,1,0.9166666666666666,2,0,0,0,2,1,2,0.4129353233830846,0.459035310408493
5367,0,1,1,0.9027777777777777,2,2,0,2,2,1,0,0.6393034825870647,0.5996192014770367
5368,1,0,0,0.041666666666666664,0,0,0,0,0,1,2,0.517910447761194,0.025005769674590353
5369,0,0,0,0.4722222222222222,1,1,1,1,0,0,3,0.020895522388059695,0.07551350103854143
5370,0,1,1,0.2222222222222222,0,0,2,0,0,1,0,0.7218905472636815,0.1642510962381722
5371,0,0,0,0.75,2,0,2,0,1,1,0,0.8527363184079603,0.6485402723286406
5372,1,0,0,0.6944444444444444,0,0,2,2,0,1,2,0.8626865671641791,0.6004558042926379
5373,0,1,0,0.986111111111111,0,2,2,2,2,1,2,0.8656716417910447,0.8392510962381722
5374,0,0,0,0.1388888888888889,0,0,0,0,0,1,2,0.5621890547263682,0.09010500807754443
5375,0,0,0,0.013888888888888888,0,0,0,2,0,1,2,0.32388059701492533,0.0036925917378259863
5376,0,0,0,0.25,1,1,1,1,1,0,3,0.05472636815920398,0.04681513962612509
5377,0,0,0,0.05555555555555555,0,0,0,2,0,1,2,0.4283582089552238,0.026609739210708517
5378,0,1,1,0.8055555555555555,2,0,2,2,2,0,3,0.572636815920398,0.5073794138010617
5379,0,1,0,0.7777777777777777,2,0,0,0,1,1,2,0.7935323383084577,0.6060235402723286
5380,0,0,0,0.027777777777777776,0,0,0,0,0,1,2,0.6169154228855721,0.014510731594738056
5381,0,1,0,0.4444444444444444,0,0,2,0,0,1,2,0.6034825870646766,0.28030810062312483
5382,0,1,1,0.7777777777777777,2,2,0,2,1,1,3,0.33582089552238803,0.3307292868682206
5383,0,0,0,0.5,0,0,0,0,0,1,2,0.6616915422885572,0.34979806138933767
5384,0,0,0,0.05555555555555555,0,0,0,2,0,1,3,0.4592039800995025,0.02702515578121394
5385,0,0,0,0.736111111111111,0,0,0,0,0,0,0,0.6686567164179105,0.5190918532194784
5386,0,0,0,0.1388888888888889,0,0,0,0,0,1,1,0.2741293532338308,0.04816524348026772
5387,0,0,0,0.05555555555555555,0,0,0,2,0,0,2,0.12189054726368159,0.011493191783983385
5388,0,1,1,0.013888888888888888,1,1,1,1,0,0,3,0.01641791044776117,0.00012693284098776788
5389,0,1,0,0.7083333333333333,0,0,0,0,0,0,3,0.5064676616915423,0.41897069005308096
5390,1,0,0,0.16666666666666666,0,0,2,0,0,1,2,0.8079601990049752,0.1363201015462728
5391,0,0,0,0.08333333333333333,0,0,0,2,1,1,3,0.30845771144278605,0.0273251788599123
5392,0,1,1,0.875,0,2,2,2,2,0,0,0.20995024875621893,0.2742037849065313
5393,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5208955223880596,0.005977382875605816
5394,0,1,0,0.6666666666666666,0,2,0,2,0,1,1,0.8641791044776118,0.5844391876298177
5395,0,0,0,0.06944444444444445,0,0,0,0,0,1,1,0.6243781094527363,0.042787906762058625
5396,0,0,1,0.4861111111111111,1,1,1,1,1,1,1,0.01840796019900498,0.07220170782367875
5397,0,0,0,0.08333333333333333,0,2,0,0,0,1,2,0.6626865671641791,0.05823909531502424
5398,0,0,0,0.027777777777777776,1,1,1,1,0,0,3,0.014925373134328346,0.002365566582044772
5399,0,0,0,0.6944444444444444,1,1,1,1,1,0,0,0.014925373134328346,0.11196053542580199
5400,0,0,0,0.4583333333333333,0,0,0,0,0,1,0,0.518905472636816,0.27547888299099926
5401,0,0,0,0.4305555555555555,1,1,1,1,2,0,3,0.021890547263681587,0.07151511654742672
5402,0,1,1,0.125,1,1,1,1,2,0,3,0.020895522388059695,0.019882298638356794
5403,0,1,1,0.75,0,2,2,2,0,1,2,0.6761194029850747,0.5198765289637665
5404,0,0,0,0.6388888888888888,2,2,2,0,1,1,1,0.7701492537313434,0.5360489268405262
5405,0,0,1,0.4722222222222222,2,2,0,0,1,1,2,0.8512437810945274,0.39833833371797833
5406,0,1,1,0.986111111111111,2,0,0,0,2,1,2,0.7855721393034826,0.7952342487883683
5407,0,1,1,0.875,2,2,2,2,2,0,3,0.4507462686567164,0.4610431571659358
5408,0,0,0,0.7083333333333333,1,1,1,1,2,0,0,0.06666666666666665,0.14645741980152321
5409,1,0,0,0.3611111111111111,0,2,0,0,0,1,2,0.7054726368159204,0.2606565889683822
5410,0,1,0,0.8888888888888888,2,0,2,0,2,1,0,0.8034825870646766,0.7335564274174937
5411,1,1,0,0.013888888888888888,0,0,0,0,0,1,2,0.06517412935323383,0.0006923609508423722
5412,1,1,0,0.8472222222222222,0,2,0,2,1,1,0,0.6696517412935323,0.6038483729517655
5413,0,0,0,0.20833333333333331,0,0,2,0,0,1,1,0.753731343283582,0.17154973459496886
5414,0,0,0,0.8888888888888888,0,2,0,2,1,1,1,0.8696517412935324,0.7944034156473575
5415,0,0,0,0.25,0,0,0,0,0,1,2,0.3189054726368159,0.10321947842141703
5416,0,1,1,0.7916666666666666,0,2,0,0,1,1,2,0.763681592039801,0.6366258942995615
5417,0,1,1,0.19444444444444442,2,2,0,0,2,1,0,0.4293532338308458,0.09193976459727672
5418,1,0,0,0.25,0,2,0,0,0,1,1,0.6199004975124378,0.16072582506346644
5419,1,1,0,1.0,2,0,0,0,2,0,0,0.599502487562189,0.6442937918301408
